date,judul,username,tweet,plot,akting,direktor
2021-06-25 12:56:33+00:00,You Are the Apple of My Eye,chiizubawl,"Di ulang berapa kali pun nonton film you are the Apple of my eye, tetep wae baper nangisss :"") Abis itu ujung-ujungnya menghayal, mengarang cerita di kepala tentang kisah cinta ku dengan mas crush☺️🙏🏻",0,0,0
2021-06-14 20:22:46+00:00,You Are the Apple of My Eye,kimpeyz,Kesimpulan daripada cerita you are the apple of my eye ialah late confession akan membuat anda sedih🥲,0,0,0
2021-02-26 14:54:41+00:00,You Are the Apple of My Eye,AshobtaAzry,"@nazar_march @WatchmenID Yoi gan, tapi cuman beberapa poin penting aja yg diambil. Sisanya berasa cerita baru. Kayak ""You Are the Apple of My Eye"", buku sama film beda jauh, tapi tetep seru. https://t.co/G2OnsuzaIF",1,0,0
2021-02-06 15:08:35+00:00,You Are the Apple of My Eye,wasji_hr,"you are the apple of my eye versi jepang (2018). ceritanya sama aja, cuman overall bagusan yg versi taiwannya sih. yg jepang proses kedekatan karakternya kurang detail, malah kebanyakan adegan2 yg gak perlu2 amat dalam cerita. tapi nyesuaikan kulturnya lumayan oke sih. (8.0) https://t.co/Haqy0UsJtq",0,-1,0
2020-06-29 05:42:56+00:00,You Are the Apple of My Eye,uminaries,"Mungkin karena lagi ga relate sama cerita di you are the apple of my eye, makanya gw ga sampe nangis nontonnya",0,0,0
2020-05-01 14:39:01+00:00,You Are the Apple of My Eye,Ariesta07,"88. You Are The Apple of My Eye (Japan-9/10)
Klo ditanya film ter-baper yg pernah gw tonton, pasti jawabannya versi asli film ini dr Taiwan. Yg gw tonton 7 tahun lalu dan blum berani nonton ulang.
Krn versi jepang ini benaran sama cerita &amp; dialognya, ya nyeseknya jg sama. https://t.co/qdd9SpvCAv",0,0,0
2020-04-28 16:53:45+00:00,You Are the Apple of My Eye,hfgeuw,"You are the apple of my eye adalah film yang berulang kali di tonton pun pasti tetep nangis. Bahkan cuma dengerin soundtrack nya pun nangis. Kayak gua ngerasain banget rasa sakit nya, padahal gua gak punya cerita kayak gitu. https://t.co/dg9bwcFdf8",0,0,0
2020-04-12 15:46:15+00:00,You Are the Apple of My Eye,matchalatte08_,"@moviemenfes You are the apple of my eye, at cafe 6, sama² cerita sma yg uwu tapi nyedihin 😂",0,0,0
2020-03-08 18:11:21+00:00,You Are the Apple of My Eye,yourhighnesc,"@moviemenfes You are the apple of my eye, apalagi pas tau itu cerita nyata nangis parah😭😭😭😭😭😭😭",0,0,0
2019-02-18 16:20:23+00:00,You Are the Apple of My Eye,buregn,"film sedih yang udah ditonton bolak-balik tapi selalu bisa bikin mewek diakhir cerita (padahal udah jelas tau begimana), tetep sih 'You Are The Apple Of My Eye' juaranya hm https://t.co/hO8R4Z9f74",0,0,0
2019-02-10 16:05:44+00:00,You Are the Apple of My Eye,raisafasiamy,Kelar nonton you are the apple of my eye dan YA ALLAH KENAPA CERITA GINI DOANG AING MEWEK BGTTTTT,0,0,0
2018-02-20 04:55:25+00:00,You Are the Apple of My Eye,_raziqruslan,"You Are the Apple of My Eye✅✅
Donee!!
Cerita ni mengisahkan real life seorang lelaki😭😭😭 conclusion aku dpt adalah pacar tak seharusnya sampe nikah hahaha😂",0,0,1
2015-09-06 15:08:47+00:00,You Are the Apple of My Eye,Angga_JPratama,Liat film You Are The Apple Of My Eye. Romantis banget. Walaupun di akhir cerita ceweknya nikah sama yg lain. Si cowok nya tetap mendukung,0,0,0
2015-07-29 16:28:53+00:00,You Are the Apple of My Eye,alvienMG,"Cukup bikin sedih, antara cerita sama… ★ You Are the Apple of My Eye (Na xie nian, wo men yi qi zhui de nu hai) — https://t.co/4XJWVKxGm0",0,0,0
2022-11-06 15:23:30+00:00,You Are the Apple of My Eye,karuizawa_,@convomf You are the apple of my eye. Dahlah sedih banget ini mah. Dialog yg ini aja udah sedih bgt 😭😭,0,1,0
2022-08-05 17:19:32+00:00,You Are the Apple of My Eye,Sweetycakeinme,"Abis selese nonton film you are the apple of my eye yang dia saranin pas SMA atau SMP ya lupa hehe
Seruu, sedikit ahhh kok ending nya gini ya ga sesuai harapan. Jadi kepikiran juga in another universe aku ga mutusin dia dan kita tetep bareng sampe detik ini. Wkwk ngumpulin dosa🤣",0,0,0
2022-08-05 13:16:48+00:00,You Are the Apple of My Eye,yeoksibor,@akucintakaefci paling keren you are the apple of my eye sih soalnya sad ending,0,0,0
2022-07-29 07:54:47+00:00,You Are the Apple of My Eye,awwmluubngt,abis nonton you are the apple of my eye nyesek bgtt woiii gk expect bakal sad ending gini,0,0,0
2022-04-07 12:42:59+00:00,You Are the Apple of My Eye,Ilhamsptr2,"Film ""you are the apple of my eye"" tetap di tonton karena emang suka alur kisahnya yang seru walau tau ceritanya tetap sad ending.",1,0,0
2022-02-16 14:45:32+00:00,You Are the Apple of My Eye,catrineaja,"@jogjamnfs You are the apple of my eye, film jepang romance. Aku nonton itu nangis bgt pas ending
Star on earth, film india bercerita ttg anak disleksia yg di cap anak nakal idiot. Pokoknya ini sedih bgt bgt",0,0,0
2022-02-16 09:47:13+00:00,You Are the Apple of My Eye,kankitamutualan,"@cinemuach Masih lebih bawang you are the apple of my eye sih, apa lagi ending scene nya terus si koteng ngomong",0,0,0
2020-11-02 04:56:40+00:00,You Are the Apple of My Eye,SapphireKey06,@stanmenfess Makanya paling seru tuh nonton film romance yg realistis. Apalagi kalo sad ending. Kayak You Are the Apple of My Eye 😭,0,0,0
2020-10-19 10:44:39+00:00,You Are the Apple of My Eye,overthingqueen,"@squidwardfess eh ada cmn ga nangis kejer, kek kecewa aja gtu sama endingnya, sampe skrng gabisa trima kalo sad ending bkn happy ending. judulnya you are the apple of my eye",0,0,0
2020-09-03 03:58:36+00:00,You Are the Apple of My Eye,yyynyal_,"Friend Zone (8/10)
Crazy Rich Asians (9/10)
Flipped (9/10)
On Your Wedding Day (9/10)
500 Day of Summer (9/10)
You Are the Apple of My Eye(9/10)
Nihh 6 movie romance yang mesti ditonton. Ada yg nyesek, happy ending dan ada yg nggak berujung.",0,0,0
2020-08-24 07:52:53+00:00,You Are the Apple of My Eye,ageetarumi,"@subtanyarl Ini bagus juga sih filmnya. Tp gatau knp film you are the apple of my eye jauh lbh ngebekas di hati acu. Dah re-watch you are the apple lbh dari 10x, tp rasa nyeseknya ttp ga berubah. Mungkin krn emg aku lbh suka nonton yg sad ending kali yaaaa.",0,0,0
2020-07-21 15:50:57+00:00,You Are the Apple of My Eye,popopeti,amjink bgt baru nntn you are the apple of my eye. amjink bgttt. menurut gw itu udh happy ending tp disayangkan astagaa sayang bgt!!!!!,0,0,0
2020-04-10 17:29:09+00:00,You Are the Apple of My Eye,masihsukasambat,"@moviemenfes Ending you are the apple of my eye sih, fix. Karna itu relate bgt dan bisa aja terjadi sama semua orang.",0,0,1
2020-04-05 14:32:18+00:00,You Are the Apple of My Eye,gl0wskin,nyesel bgt nonton you are the apple of my eye KNP ENDING NYA GITU ANJJJJ NANGIS NYESEL BGT 🥺,0,0,0
2020-04-04 15:24:45+00:00,You Are the Apple of My Eye,stipokenko,"@keseldehh Nonton film You Are the Apple of My Eye. Sumpah, nangis banget saking keselnya sama ending tuh film!",0,0,0
2020-04-01 15:06:57+00:00,You Are the Apple of My Eye,JoeIlvt,@moviemenfes sialan sampai sekarang aing ga terima sama ending you are the apple of my eye woiiii elah,0,0,0
2020-03-28 15:41:06+00:00,You Are the Apple of My Eye,unabletotalk01,"Ditonton berapa kali pun ending you are the apple of my eye tetep kena tanggung :""""",-1,0,0
2020-03-25 08:46:05+00:00,You Are the Apple of My Eye,punyatessa,"You are the apple of my eye dan on your wedding day punya ending yg terlalu realistis. Masih nyesek, gak terima bgt tapi ya emg faktanya gitu. Yang paling kita cintai belum tentu jadi milik kita, ada aja hal-hal yang misahin kalo bukan jodoh mah😭",0,0,1
2020-03-10 11:02:28+00:00,You Are the Apple of My Eye,holacutiexx,"@moviemenfes OUR TIMES !!!!
You are the apple of my eye jg bagus sih apalagi ending nya",1,0,0
2020-03-08 01:54:58+00:00,You Are the Apple of My Eye,maminyadowoon,@moviemenfes You are the apple of my eye soalnya pas ending sedih banget anjir,0,0,0
2020-02-22 16:05:59+00:00,You Are the Apple of My Eye,ongswei,"top 3 drama/movies sad ending - @wooseokindly 
1. 49 days (aku lupa ini sad ending atau engga tapi inget bgt dulu nangis kejer)
2. one day
3. you are the apple of my eye
jujur lupa banget film apa aja yg aku tonton apalagi yg sad ending",0,0,0
2020-02-06 11:13:32+00:00,You Are the Apple of My Eye,igewzzz,"@moviemenfes Sad ending, tapi cuma ""You are the apple of my eye"" yg bikin aing banjir😭",0,0,0
2019-07-19 12:43:52+00:00,You Are the Apple of My Eye,omlete94,"Film film romantis Taiwan tidak kalah dari drakor loh.... Contoh nya nih film, You are the Apple of my eye 👍
Engga bisa move on nih film. Kocak, romantis, njleeb ending nya.... https://t.co/L1HELTXMas",0,0,0
2019-07-09 20:11:53+00:00,You Are the Apple of My Eye,yanuarbf,"Tonton deh,rekomen sekali untuk kalian yg suka drama dengan ending yg tak terduga 👌🏻 Drama Jepun memang bangsat 😂
[You Are The Apple Of My Eye] https://t.co/yoZow7REQu",0,0,0
2019-06-10 01:18:20+00:00,You Are the Apple of My Eye,dobbyskie,"32. You Are the Apple of My Eye - filmnya rekomendasi dr abang tp ternyata lumayan seru jg, salah satu cowok sayang banget sm si cewek ini tp gapernah pacaran, sampe akhirnya kuliah baru nyatain perasaan, tp mon map lg lg sad ending, aga sedih si huhu
(7,6/10) imdb rating https://t.co/kFaDEQ6bSp",1,0,0
2019-02-28 11:40:15+00:00,You Are the Apple of My Eye,jntsha_,"Ya terus, aku jarang bgt nangis untuk sebuah film. Salah satu film yang baru bisa membuat saya nangis banjir itu You Are The Apple of My Eye. Gila kan, itu sedih parah.
Tapi ini film nya juga bisa bikin saya nangis banget di akhir. Sad ending. Hiks hiks.",0,0,1
2019-02-22 06:38:53+00:00,You Are the Apple of My Eye,O3O7PM,"@askmenfess film ter-sad ending favorite gua adalah ""You are the apple of my eye."" 
nangis ya nangis dah lu",1,0,0
2018-11-01 09:04:37+00:00,You Are the Apple of My Eye,uddbond,@WatchmenID Juara tetep You Are The Apple of My Eye. Ending yg nyesek... Jgn nonton berulang.,0,0,0
2021-04-27 16:00:42+00:00,You Are the Apple of My Eye,mrsherlocks_,jadi inget film you are the apple of my eye. keren banget bang yuki.y akting nya kacau https://t.co/Dckuy8vDNl,0,1,0
2018-07-02 11:30:58+00:00,You Are the Apple of My Eye,hansomm,"@WatchmenID You are the apple of my eye, salah satu film drama terfavorit. Btw, pemeran cowonya mirip aktor Indonesia, Rezky Aditya. Ya ga sih?",1,0,0
2015-05-30 12:22:27+00:00,You Are the Apple of My Eye,putrimega__,"Ceritanya yg bikin nagih, eh pemeran… ★ You Are the Apple of My Eye (Na xie nian, wo men yi qi zhui de nu hai) — https://t.co/4sIX9aLbBM",1,0,0
2022-01-13 12:04:35+00:00,You Are the Apple of My Eye,Lonewizard12,"You are the apple of my eye
Film yang gua cinta dan benci.....cinta dgn pemain &amp; ceritanya ...Benci dgn Endingnya....😭😭😭😭😭 https://t.co/pZMJMJMWzQ",0,0,0
2020-05-09 07:29:56+00:00,You Are the Apple of My Eye,detii0730,"mau versi Jepang kek, mau versi Mandarin kek, You Are the Apple of My Eye selalu bikin nyesek, jleb, nyesel, nangis, ahhh.. 

anw, ada versi Korea-nya gak siiih? Kayaknya belum ada ya.. semoga ntar dibikin juga versi Korea-nya. Siapa ya, pemain yg cocok kalo versi Korea? https://t.co/oDzzguPXQb",0,0,0
2022-06-16 10:39:51+00:00,12 Mighty Orphans,kripikfilm,"Ben &amp; Jody' paruh ketiga greget dan asoy! 'Leatherface' bengis. 'Interceptor' seru ala action 90an. 'Toscana' dramanya lumayan, makanannya memanjakan. '4 Kings' tawuran oke, cerita kurang oke. '12 Mighty Orphans' heroik sekaligus menarik. #kripikripiu #kripikrekap https://t.co/FHcCA77ORI",1,0,0
2019-06-26 18:06:02+00:00,A Dark Place,yudhitriperwira,"25. A Dark Place (2018)
Denger2 A. Scott itu A nya alig ya? Buat yg suka sm aktingnya doi di BM smitherens wajib nonton film ini. disuguhin gimana sedih dan sepinya kalo org idup sendirian. Dia ga perlu dialog panjang2 keknya buat nampilin emosi yg meledak-ledak ke depan layar. https://t.co/f53iDf4dAE",1,0,1
2016-05-22 01:24:04+00:00,Alien Abduction,mbot,"Ending film2 sejenis ""Alien Abduction"" atau ""Area 51"" itu selalu ketebak dan ngeselin - tapi kenapa gue ketipu mulu ya.",-1,0,0
2015-04-18 09:13:11+00:00,Alien Abduction,syarah_wildan,Tegang tp ending nya gituh...teupuguh ★ Alien Abduction — https://t.co/wO9O1JIDLR,0,0,0
2015-01-15 10:41:16+00:00,Alien Abduction,KevinLinchz,Ending yg gk jelas 😩😩 ★ Alien Abduction (at Fox Movies Premium) — https://t.co/s1nKmNOVoO,-1,0,0
2021-09-20 10:12:27+00:00,Animal World,moviemenfes,"Lagi hype squid game. Mau kenalin film dari Tiongkok judulnya animal world. Ini juga temanya main game dengan pertaruhan nyawa dan mendapatkan uang bila menang. Seru, tegang, warna warni dan pastinya plot twist. mvs https://t.co/8Igia6a6AV",1,0,0
2018-10-06 17:25:58+00:00,Animal World,AminMazelan,"Animal World 
mind blown movie , cinematography yg menarik, plot twist, just naise
🔥🔥🔥",0,0,1
2022-04-03 13:14:01+00:00,Animal World,chocornpic,"Ini cerita animal world sih. tentang hewan yg saling bereinkarnasi jdi hewan yg berbeda. Alexander/Qiao Qixi yg dulunya manusia dan seorang ilmuwan. Dan odis yg sebenarnya manusia jg pas dulu, cmn ingatan nya ilang. Kisah mereka fluff bgt, sampe bikin gua gigit jari saking iri:(",0,0,0
2021-02-14 03:07:58+00:00,Animal World,riyanwahyudi,"ANIMAL WORLD
[Netflix]
-
Film soal tanding batu-kertas-gunting dengan treatment cerita ala Hunger Games atau Alice in Borderland dan dengan budget dan eksekusi film Marvel. Seru, asik, menghibur. Tapi kadang terasa sutradaranya sedang masturbasi visual CGI. #FYE #movies https://t.co/5jK7pWmHHw",1,0,-1
2020-04-14 05:53:31+00:00,Animal World,curahanhatinim,"@astridimmnl Every survival movienya japan tuh beyond imagination bgt. Aku ga paham mereka kepikiran dr mana bikin cerita kyk gt. Ini aku brsn nonton Animal World, main jankenpong biasa tp pake teori probabilitas matematika. Sial otakku ga nyampe",0,0,0
2018-07-22 15:57:35+00:00,Animal World,Ariesta07,"Animal World (8/10).. inti cerita cuma permainan gunting-batu-kertas,tapi bs dibikin kompleks, asik, dan menarik. Salah satu dr sedikit film adaptasi manga yg sukses",1,0,0
2022-08-19 05:45:39+00:00,Assassination,iceetaa,"7. Assassination (2015)
Cast : Jun Ji Hyun, Lee Jung Jae, Ha Jung Woo
Honestly, gua tertarik nonton ini tuh karena poster nya woi, bayangin aja aktor kelas A disatuin disitu 😭😭 Dari segi cerita mungkin ini agak berat dan sulit dimengerti di awal2, https://t.co/icFQGGDqds",0,0,0
2015-10-26 08:03:47+00:00,Assassination,ahmadhelmi__,Best cerita Assassination😍😍......Gianna Jun KEREN😍😍,1,1,0
2015-09-15 12:09:53+00:00,Assassination,lakinyajiu,"Andai dinamika karakter lebih dimaksimalkan &amp; cerita lebih dipadatkan, ""Assassination"" bisa jadi film paling menyenangkan tahun ini (3.5/5)",0,0,0
2015-09-12 15:10:37+00:00,Assassination,diaksaadhistra,"Baru nonton ASSASSINATION, film ini keren dan punya cerita yang bagus, Gianna Jun always keren aktingnya. 2 jam… — https://t.co/o8jlsZajgn",1,1,0
2022-04-08 05:37:39+00:00,Bad Times at the El Royale,CenayangFilm,Bad Times at The El Royale ini cocok banget buat yang suka film dengan plot yang ga  rumit tapi kejutannya kena banget. Salah satu film yang bikin betah nonton sampai akhir. Serius.,1,0,0
2020-10-08 05:14:48+00:00,Bad Times at the El Royale,kreshna19,"BAD TIMES AT THE EL ROYALE film yg mengejutkan ternyata bagus dalam penceritaan bahkan dipenuhi plot twist yg menegangkan, membuat kita semakin penasaran utk menikmati hingga ending-nya. Bercerita tentang 4 orang tanpa saling kenal menginap di El Royale Hotel #kreshnanonton https://t.co/YpVcvvZYZf",1,0,0
2019-01-14 03:23:24+00:00,Bad Times at the El Royale,nohazyandroid,"11. Bad Times at the El Royale (2018)
4/5
Jenis film yang membuatmu berujar, ""THIS IS WHY I LOVE MOVIESSSS!!!!"" Salah satu film paling underrated di 2018. Plot dan sinematografinya sungguh menyenangkan. I regret not watching this on the big screen. :( https://t.co/ERKE3pIfbB",1,0,1
2018-12-23 09:15:19+00:00,Bad Times at the El Royale,kakdeo,"BAD TIMES AT THE EL ROYALE !
cocok buat kamu yang suka thriller yang susah di tebak, memiliki plot menarik dengan sedikit twist di akhirnya. Kacau ada Thor! https://t.co/dDLzzPs6Nm",0,0,0
2018-11-12 11:28:47+00:00,Bad Times at the El Royale,littleepeanut,"@askmenfess Bad times at the el royale hotel. Ga ketebak yg jahat yg mana. Searching, sama ini juga. Plot twist sekalii. Kalo pengen yg bener2 mikir, coba filmnya Christopher Nolan.",0,0,0
2018-10-27 10:10:33+00:00,Bad Times at the El Royale,umarssi_,"""what the...."" 
Kata yang keluar setelah nonton ""bad times at the el royale"" 
Ceritanya penuh dengan plot twist, dibuat campur aduk sama film ini
This is to great https://t.co/N4XTf6liAy",1,0,0
2022-04-08 03:24:00+00:00,Bad Times at the El Royale,WatchmenID,"Bagaikan sebuah gado-gado, ""Bad Times at the El Royale"" meramu dan mencampur berbagai macam cerita yang berbeda hingga menghasilkan sesuatu yang enak dinikmati dan terasa segar.
https://t.co/fwcuwX0vKR",1,0,0
2020-04-04 16:10:55+00:00,Bad Times at the El Royale,giras_re,"[4-4-2020]
Bad Times at The El Royale - 2018
Cerita filmnya cuma soal bad lucknya aja orang2 bermasalah ketemu di satu hotel. Baku tembak lah semua di satu hotel itu. Ceritanya b aja sih sebenarnya endingnya. https://t.co/aflEi3SbQL",0,0,0
2019-07-13 01:51:38+00:00,Bad Times at the El Royale,yr_raka,"@moviemenfess Unsane = film tentang perempuan waras yg dianggap gila gara-gara dia punya penguntit.
Upgrade = film tentang kecanggihan teknologi, konsep cerita mirip Venom.
Bad times at the el Royale, puzzle, the endless",0,0,0
2019-02-08 17:06:19+00:00,Bad Times at the El Royale,dhimasadin,Bad Times at the El Royale (2018) - Cerita aneh dari para pengunjung hotel yang memiliki latar belakang berbeda-beda. Terlalu panjang membuat agak sedikit bosan tapi akan memberi efek unik usai menontonnya. https://t.co/AF8QPwRydQ,0,0,0
2018-11-03 12:11:58+00:00,Bad Times at the El Royale,gerrrb,"Bad Times at the El Royale (2018)
cerita tentang sekumpulan kebetulan hahahaha... mengejutkan, seru sih, banyak lelucon juga. https://t.co/6u1wdhwPC8",1,0,0
2018-11-01 13:17:52+00:00,Bad Times at the El Royale,MisbarDotID,"[Movie Review]  Bad Times at the El Royale (2018) #KataKinema (Part 1) 
Film yang bisa diibaratkan seperti orang marketing. Sangat pandai dan manis dalam menjual cerita di awal hingga separuh film seolah plot yang telah dibuka dengan amat pintar akan berakhir secara cerdas juga. https://t.co/ZzAU9CP08r",1,0,0
2018-11-01 05:30:32+00:00,Bad Times at the El Royale,yoldstio,"32. Bad Times at The El Royale
Dari cerita sih mayan, tapi karena ngantuk jadi ga fokes. Cerita nya agak lambat, ga butuh mikir kok nontonnya. Plot twist nya b aja https://t.co/iwOW39Ucz2",0,0,0
2021-09-05 07:30:35+00:00,Bad Times at the El Royale,justauthoress,"Untuk pemeran utama Dakota Johson dan Chris Hamesworth, film Bad Times at the El Royale bener-bener bad, menurut gue 😭

Alurnya bagus, tapi banyak banget hal-hal yang belum terungkap, padahal durasinya 2 jam 20 menit. Kesel banget melek sampe filmnya kelar.",1,-1,0
2022-07-17 09:21:20+00:00,Batman Ninja,MeisterDanial,Batman ninja! Banyak plot twist haha https://t.co/no5XAfJx36,0,0,0
2018-06-08 17:39:05+00:00,Batman Ninja,nugrajino,"Batman Ninja. Cross culture yg cukup entertaining. Secara plot sih mainstream tokusatsu dan beberapa akan terasa weird. Tp seketika akan maklum ketika kelingan ""oh iya...ini jepang. masyuk...masyuk...""",0,0,0
